,use
2016-08-12 20:24:58,6.688966667
2016-08-12 20:26:58,8.9012
2016-08-12 20:36:58,1.67685
2016-08-12 20:50:58,5.668616667
2016-08-12 20:57:58,4.76075
2016-08-12 22:02:58,4.18245
2016-08-12 22:33:58,3.8761
2016-08-12 22:38:58,0.003883333
2016-08-13 00:06:58,0.962433333
2016-08-13 01:07:58,5.146866667
2016-08-13 01:29:58,1.678116667
2016-08-13 01:49:58,6.918916667
2016-08-13 01:55:58,0.994866667
2016-08-13 02:21:58,6.838483333
2016-08-13 02:33:58,3.1427
2016-08-13 03:00:58,1.837983333
2016-08-13 03:24:58,6.32965
2016-08-13 03:29:58,2.21585
2016-08-13 03:57:58,6.317683333
2016-08-13 04:02:58,2.2922
2016-08-13 04:36:58,6.401983333
2016-08-13 05:22:58,6.360416667
2016-08-13 05:27:58,2.275666667
2016-08-13 06:07:58,4.382516667
2016-08-13 06:52:58,5.081416667
2016-08-13 06:57:58,1.39575
2016-08-13 07:44:58,6.259666667
2016-08-13 08:45:58,5.79505
2016-08-13 08:46:58,9.030916667
2016-08-13 08:50:58,3.51215
2016-08-13 09:48:58,5.07845
2016-08-13 09:53:58,1.350716667
2016-08-13 10:59:58,6.584566667
2016-08-13 11:04:58,1.648666667
2016-08-13 13:50:58,6.639483333
2016-08-13 14:18:58,3.319033333
2016-08-13 14:19:58,6.63545
2016-08-13 14:24:58,1.938633333
2016-08-13 14:28:58,4.192816667
2016-08-13 14:34:58,0.322233333
2016-08-13 14:51:58,6.415983333
2016-08-13 14:56:58,1.894516667
2016-08-13 15:26:58,0.814116667
2016-08-13 15:43:58,5.892233333
2016-08-13 15:48:58,11.26311667
2016-08-13 15:50:58,6.151283333
2016-08-13 16:03:58,6.92315
2016-08-13 16:11:58,1.335883333
2016-08-13 16:15:58,4.0243
2016-08-13 16:32:58,1.262166667
2016-08-13 16:42:58,11.08793333
2016-08-13 16:53:58,1.724483333
2016-08-13 17:03:58,6.344733333
2016-08-13 17:06:58,12.67061667
2016-08-13 17:20:58,0.911966667
2016-08-13 17:43:58,1.2296
2016-08-13 17:50:58,7.623566667
2016-08-13 18:00:58,7.541183333
2016-08-13 18:12:58,2.1489
2016-08-13 18:17:58,10.48875
2016-08-13 18:34:58,11.39485
2016-08-13 18:55:58,10.85625
2016-08-13 19:17:58,10.83303333
2016-08-13 19:38:58,11.19256667
2016-08-13 20:41:58,10.7776
2016-08-13 20:58:58,2.5539
2016-08-13 21:06:58,12.61913333
2016-08-13 21:13:58,8.973316667
2016-08-13 21:25:58,11.51726667
2016-08-13 21:34:58,1.553616667
2016-08-13 21:35:58,7.222016667
2016-08-13 21:52:58,5.36925
2016-08-13 21:55:58,1.06225
2016-08-13 21:59:58,7.1878
2016-08-13 22:08:58,10.54786667
2016-08-13 22:10:58,7.316583333
2016-08-13 22:21:58,7.323083333
2016-08-13 22:28:58,2.357333333
2016-08-13 22:38:58,2.32275
2016-08-13 22:49:58,2.82415
2016-08-13 22:58:58,11.03738333
2016-08-13 23:03:58,3.14645
2016-08-13 23:10:58,6.623533333
2016-08-13 23:16:58,2.324783333
2016-08-13 23:49:58,9.330933333
2016-08-13 23:55:58,1.459233333
2016-08-14 00:11:58,4.1545
2016-08-14 00:36:58,9.768916667
2016-08-14 00:41:58,6.777583333
2016-08-14 01:07:58,0.912933333
2016-08-14 01:17:58,9.025883333
2016-08-14 01:35:58,2.984916667
2016-08-14 01:49:58,0.89285
2016-08-14 01:53:58,6.245766667
2016-08-14 01:58:58,1.601433333
2016-08-14 02:32:58,1.408566667
2016-08-14 02:33:58,6.69835
2016-08-14 02:38:58,1.867533333
2016-08-14 03:15:58,9.902333333
2016-08-14 03:26:58,1.284433333
2016-08-14 03:44:58,9.498566667
2016-08-14 03:49:58,3.0759
2016-08-14 04:17:58,5.977166667
2016-08-14 04:56:58,6.482666667
2016-08-14 05:01:58,1.499233333
2016-08-14 05:40:58,7.453416667
2016-08-14 05:46:58,0.816316667
2016-08-14 06:24:58,6.103133333
2016-08-14 06:29:58,0.918183333
2016-08-14 07:07:58,6.2448
2016-08-14 07:11:58,2.921483333
2016-08-14 07:48:58,6.374066667
2016-08-14 07:52:58,2.37545
2016-08-14 08:36:58,5.757616667
2016-08-14 08:41:58,1.235983333
2016-08-14 09:49:58,1.379133333
2016-08-14 10:39:58,6.302583333
2016-08-14 11:01:58,4.317516667
2016-08-14 11:35:58,6.32625
2016-08-14 11:38:58,9.948733333
2016-08-14 12:44:58,5.0743
2016-08-14 13:34:58,4.578383333
2016-08-14 13:37:58,7.30525
2016-08-14 13:38:58,10.69356667
2016-08-14 13:43:58,1.893016667
2016-08-14 14:01:58,0.753116667
2016-08-14 14:15:58,3.69815
2016-08-14 14:22:58,8.89445
2016-08-14 14:27:58,2.334166667
2016-08-14 14:44:58,0.537283333
2016-08-14 14:51:58,5.36945
2016-08-14 15:19:58,4.4222
2016-08-14 15:23:58,3.97715
2016-08-14 15:24:58,7.530616667
2016-08-14 15:30:58,2.311033333
2016-08-14 15:47:58,7.902216667
2016-08-14 15:54:58,3.339883333
2016-08-14 16:09:58,6.422366667
2016-08-14 16:17:58,1.219283333
2016-08-14 16:30:58,4.644883333
2016-08-14 16:39:58,0.392616667
2016-08-14 16:48:58,6.4615
2016-08-14 17:09:58,6.935416667
2016-08-14 17:21:58,1.13765
2016-08-14 17:29:58,6.206133333
2016-08-14 17:49:58,2.021666667
2016-08-14 17:55:58,5.7066
2016-08-14 18:17:58,1.095083333
2016-08-14 18:25:58,4.6655
2016-08-14 18:26:58,9.053483333
2016-08-14 18:48:58,7.59525
2016-08-14 19:26:58,7.925766667
2016-08-14 20:03:58,1.198483333
2016-08-14 20:11:58,8.3738
2016-08-14 20:20:58,1.647066667
2016-08-14 20:38:58,9.927733333
2016-08-14 20:44:58,7.158933333
2016-08-14 20:45:58,1.902033333
2016-08-14 21:13:58,10.7652
2016-08-14 21:19:58,1.089816667
2016-08-14 21:52:58,6.692433333
2016-08-14 21:58:58,3.565933333
2016-08-15 02:07:58,11.06658333
2016-08-15 02:38:58,3.5998
2016-08-15 02:51:58,9.581083333
2016-08-15 02:58:58,2.001516667
2016-08-15 03:14:58,10.39306667
2016-08-15 03:20:58,2.481016667
2016-08-15 03:40:58,9.095583333
2016-08-15 03:45:58,3.527183333
2016-08-15 04:08:58,1.130766667
2016-08-15 04:14:58,6.190016667
2016-08-15 04:19:58,1.3788
2016-08-15 04:53:58,7.364183333
2016-08-15 04:59:58,1.39915
2016-08-15 05:39:58,4.776283333
2016-08-15 06:24:58,6.116566667
2016-08-15 06:29:58,1.438416667
2016-08-15 07:26:58,3.747983333
2016-08-15 07:31:58,1.643066667
2016-08-15 08:53:58,6.090766667
2016-08-15 10:29:58,5.24225
2016-08-15 10:34:58,1.435066667
2016-08-15 11:39:58,5.8973
2016-08-15 11:44:58,1.978833333
2016-08-15 12:13:58,4.300183333
2016-08-15 12:14:58,1.566083333
2016-08-15 12:42:58,4.262783333
2016-08-15 14:04:58,4.338233333
2016-08-15 15:45:58,6.498016667
2016-08-15 15:47:58,10.05005
2016-08-15 16:11:58,4.260133333
2016-08-15 16:15:58,10.80801667
2016-08-15 16:21:58,3.371316667
2016-08-15 16:33:58,4.3358
2016-08-15 16:36:58,8.161366667
2016-08-15 16:43:58,1.4474
2016-08-15 16:57:58,10.34696667
2016-08-15 17:04:58,1.740916667
2016-08-15 17:17:58,9.891766667
2016-08-15 17:27:58,3.191616667
2016-08-15 17:36:58,9.485733333
2016-08-15 17:53:58,2.169516667
2016-08-15 18:00:58,10.5382
2016-08-15 18:24:58,1.070716667
2016-08-15 18:25:58,6.768033333
2016-08-15 18:33:58,1.021583333
2016-08-15 18:53:58,3.026983333
2016-08-15 19:08:58,6.467666667
2016-08-15 19:14:58,1.585166667
2016-08-15 19:26:58,0.821416667
2016-08-15 19:35:58,6.503933333
2016-08-15 19:55:58,4.910266667
2016-08-15 20:02:58,10.16723333
2016-08-15 20:05:58,6.146933333
2016-08-15 20:11:58,0.485116667
2016-08-15 20:17:58,6.45705
2016-08-15 20:30:58,5.041916667
2016-08-15 20:39:58,7.4073
2016-08-15 20:43:58,10.71491667
2016-08-15 20:50:58,5.339633333
2016-08-15 20:52:58,0.983916667
2016-08-15 21:06:58,9.853866667
2016-08-15 21:07:58,13.31183333
2016-08-15 21:14:58,2.5181
2016-08-15 21:32:58,1.153666667
2016-08-15 22:27:58,4.1882
2016-08-15 22:35:58,0.974483333
2016-08-15 23:44:58,0.95705
2016-08-16 00:01:58,5.0548
2016-08-16 01:19:58,5.163616667
2016-08-16 02:09:58,6.697366667
2016-08-16 02:34:58,2.697266667
2016-08-16 02:50:58,5.7644
2016-08-16 02:56:58,1.289833333
2016-08-16 03:18:58,6.163616667
2016-08-16 03:23:58,2.662316667
2016-08-16 03:52:58,6.53635
2016-08-16 03:57:58,1.99095
2016-08-16 04:38:58,6.0396
2016-08-16 04:43:58,2.696566667
2016-08-16 05:24:58,5.859516667
2016-08-16 06:24:58,5.993333333
2016-08-16 06:28:58,2.61115
2016-08-16 07:50:58,5.8978
2016-08-16 14:55:58,0.3959
2016-08-16 15:21:58,0.428683333
2016-08-16 16:12:58,1.028716667
2016-08-16 17:01:58,1.545416667
2016-08-16 17:49:58,0.79915
2016-08-16 18:34:58,7.184633333
2016-08-16 18:35:58,9.756016667
2016-08-16 18:46:58,2.52625
2016-08-16 18:52:58,6.00815
2016-08-16 18:53:58,10.35131667
2016-08-16 19:02:58,1.667016667
2016-08-16 20:22:58,10.3374
2016-08-16 20:29:58,3.1622
2016-08-16 20:50:58,8.123083333
2016-08-16 20:51:58,10.72403333
2016-08-16 20:58:58,1.189783333
2016-08-16 21:25:58,6.015533333
2016-08-16 21:32:58,1.973433333
2016-08-16 22:10:58,1.007583333
2016-08-16 22:37:58,1.101
2016-08-17 00:44:58,3.97175
2016-08-17 01:45:58,4.620283333
2016-08-17 02:45:58,7.700466667
2016-08-17 03:07:58,10.44751667
2016-08-17 03:16:58,1.7827
2016-08-17 03:31:58,5.741083333
2016-08-17 03:59:58,6.382
2016-08-17 04:28:58,6.1686
2016-08-17 04:31:58,10.3577
2016-08-17 04:33:58,4.79075
2016-08-17 05:02:58,6.091233333
2016-08-17 05:07:58,1.1545
2016-08-17 05:39:58,6.22325
2016-08-17 06:25:58,5.360766667
2016-08-17 06:47:58,3.4284
2016-08-17 07:09:58,4.586883333
2016-08-17 07:14:58,2.784416667
2016-08-17 07:54:58,6.163483333
2016-08-17 08:58:58,4.4748
2016-08-17 09:03:58,2.72995
2016-08-17 10:04:58,5.9569
2016-08-17 16:34:58,4.564283333
2016-08-17 16:58:58,6.22775
2016-08-17 17:04:58,1.92095
2016-08-17 17:21:58,5.706966667
2016-08-17 17:30:58,0.99185
2016-08-17 17:39:58,10.19651667
2016-08-17 18:02:58,10.18086667
2016-08-17 18:11:58,1.126166667
2016-08-17 18:32:58,7.1832
2016-08-17 18:38:58,1.155916667
2016-08-17 19:04:58,3.57755
2016-08-17 19:11:58,1.17185
2016-08-17 19:21:58,9.392466667
2016-08-17 19:42:58,6.263716667
2016-08-17 19:55:58,1.176766667
2016-08-17 20:09:58,9.228733333
2016-08-17 20:22:58,1.156583333
2016-08-17 20:29:58,9.478666667
2016-08-17 20:45:58,10.4444
2016-08-17 20:56:58,6.70955
2016-08-17 21:09:58,3.99005
2016-08-17 21:30:58,6.654833333
2016-08-17 21:35:58,5.071266667
2016-08-17 21:58:58,4.5544
2016-08-17 22:05:58,0.486
2016-08-18 02:44:58,9.393083333
2016-08-18 03:24:58,5.910916667
2016-08-18 03:30:58,1.209233333
2016-08-18 03:58:58,4.846233333
2016-08-18 04:44:58,3.8279
2016-08-18 05:41:58,5.702916667
2016-08-18 17:58:58,0.3866
2016-08-18 18:34:58,3.603166667
2016-08-18 18:44:58,0.809616667
2016-08-18 19:05:58,1.145166667
2016-08-18 19:36:58,3.924566667
2016-08-18 19:57:58,4.18705
2016-08-18 20:09:58,0.6797
2016-08-18 20:29:58,1.0247
2016-08-18 21:11:58,1.752083333
2016-08-18 21:20:58,6.21115
2016-08-18 21:42:58,4.86345
2016-08-18 21:47:58,8.100383333
2016-08-18 21:48:58,10.74573333
2016-08-18 22:03:58,9.7972
2016-08-18 23:12:58,5.878866667
2016-08-18 23:13:58,1.535533333
2016-08-18 23:24:58,5.71245
2016-08-18 23:26:58,9.832366667
2016-08-18 23:34:58,0.7267
2016-08-18 23:48:58,4.9244
2016-08-19 00:03:58,1.73205
2016-08-19 00:39:58,3.99485
2016-08-19 02:44:58,3.6576
2016-08-19 03:21:58,2.183066667
2016-08-19 03:31:58,0.769116667
2016-08-19 03:43:58,1.187666667
2016-08-19 04:05:58,4.8046
2016-08-19 04:11:58,1.86875
2016-08-19 04:37:58,3.790166667
2016-08-19 04:41:58,9.1563
2016-08-19 05:51:58,5.6648
2016-08-19 05:56:58,1.0358
2016-08-19 06:51:58,5.8586
2016-08-19 08:47:58,5.887533333
2016-08-19 17:42:58,4.264683333
2016-08-19 19:16:58,1.304783333
2016-08-19 19:45:58,4.884583333
2016-08-19 20:06:58,3.8679
2016-08-19 21:02:58,1.2187
2016-08-19 21:45:58,7.043783333
2016-08-19 21:54:58,10.62253333
2016-08-19 22:14:58,10.33723333
2016-08-19 23:03:58,6.609483333
2016-08-19 23:12:58,1.461916667
2016-08-19 23:32:58,1.283766667
2016-08-19 23:58:58,6.101966667
2016-08-20 01:15:58,4.2319
2016-08-20 13:40:58,5.73865
2016-08-20 13:41:58,2.202183333
2016-08-20 17:28:58,3.179916667
2016-08-20 17:29:58,6.97345
2016-08-20 17:38:58,1.419483333
2016-08-20 17:47:58,4.185583333
2016-08-20 18:00:58,1.748583333
2016-08-20 18:07:58,6.44165
2016-08-20 18:48:58,1.69385
2016-08-20 18:53:58,5.493666667
2016-08-20 20:05:58,1.247
2016-08-20 20:11:58,4.433416667
2016-08-22 02:26:58,5.888966667
2016-08-22 03:11:58,1.982583333
2016-08-22 03:23:58,6.173516667
2016-08-22 03:46:58,4.403733333
2016-08-22 04:13:58,5.601966667
2016-08-22 04:44:58,4.288233333
2016-08-22 04:49:58,2.08085
2016-08-22 05:16:58,4.22335
2016-08-22 05:21:58,2.3271
2016-08-22 06:02:58,5.6454
2016-08-22 07:00:58,5.741266667
2016-08-22 07:04:58,1.44555
2016-08-22 09:02:58,5.597916667
2016-08-25 18:43:58,3.89015
2016-08-25 20:25:58,1.1318
2016-08-25 21:26:58,1.103916667
2016-08-25 21:40:58,1.28115
2016-08-26 10:41:58,3.8205
2016-08-29 00:01:58,4.646283333
2016-08-29 01:09:58,2.995283333
2016-08-29 01:19:58,5.419416667
2016-08-29 01:28:58,1.9915
2016-08-29 01:40:58,5.2235
2016-08-29 01:48:58,1.6112
2016-08-29 01:53:58,7.180083333
2016-08-29 02:13:58,1.49045
2016-08-29 02:24:58,6.515316667
2016-08-29 02:32:58,0.775683333
2016-08-29 02:44:58,6.231433333
2016-08-29 03:07:58,4.653883333
2016-08-29 03:14:58,0.785
2016-08-29 03:31:58,6.327566667
2016-08-29 03:37:58,1.569233333
2016-08-29 03:57:58,4.885583333
2016-08-29 04:03:58,1.561016667
2016-08-29 04:25:58,6.2633
2016-08-29 04:31:58,1.538433333
2016-08-29 04:56:58,6.24605
2016-08-29 05:01:58,1.87525
2016-08-29 05:32:58,6.146766667
2016-08-29 05:37:58,1.295433333
2016-08-29 06:12:58,4.271616667
2016-08-29 06:18:58,1.432483333
2016-08-29 07:01:58,6.128583333
2016-08-29 07:05:58,2.683983333
2016-08-29 07:56:58,6.1589
2016-08-29 09:00:58,4.619283333
2016-08-29 09:05:58,2.183283333
2016-08-29 10:21:58,4.4168
2016-08-29 10:26:58,2.8263
2016-08-29 11:27:58,6.4835
2016-08-29 11:32:58,2.175416667
2016-08-29 11:55:58,6.055816667
2016-08-29 12:00:58,0.5113
2016-08-29 12:34:58,4.470316667
2016-08-29 13:01:58,4.88315
2016-08-29 13:07:58,2.970866667
2016-08-29 14:14:58,1.095866667
2016-08-29 14:59:58,3.723533333
2016-08-29 15:42:58,8.968266667
2016-08-29 15:48:58,1.857916667
2016-08-29 16:10:58,5.021966667
2016-08-29 16:16:58,1.8509
2016-08-29 16:27:58,1.204283333
2016-08-29 16:32:58,6.663183333
2016-08-29 16:40:58,0.98175
2016-08-29 16:52:58,7.8317
2016-08-29 17:02:58,1.156116667
2016-08-29 17:09:58,8.017916667
2016-08-29 17:27:58,5.144116667
2016-08-29 17:45:58,10.84891667
2016-08-29 18:06:58,10.8375
2016-08-29 18:36:58,1.581683333
2016-08-29 18:41:58,7.445683333
2016-08-29 19:18:58,7.334566667
2016-08-29 20:10:58,10.90876667
2016-08-29 20:30:58,1.248633333
2016-08-29 20:36:58,10.62986667
2016-08-29 20:59:58,4.822416667
2016-08-29 21:05:58,9.629583333
2016-08-29 21:06:58,7.316666667
2016-08-29 21:17:58,10.26611667
2016-08-29 21:25:58,1.283366667
2016-08-29 21:27:58,6.57425
2016-08-29 21:37:58,2.720633333
2016-08-29 21:47:58,6.520133333
2016-08-29 21:56:58,1.200433333
2016-08-29 22:08:58,5.888583333
2016-08-29 22:14:58,3.400316667
2016-08-29 23:11:58,3.741866667
2016-08-30 00:09:58,4.192016667
2016-08-30 02:24:58,4.324733333
2016-08-30 02:38:58,3.231916667
2016-08-30 03:22:58,5.795433333
2016-08-30 03:27:58,1.38275
2016-08-30 18:32:58,3.159866667
2016-08-30 18:39:58,0.446916667
2016-08-30 18:58:58,3.449783333
2016-08-30 19:41:58,3.50465
2016-08-30 19:50:58,0.729666667
2016-08-30 20:04:58,3.8743
2016-08-30 20:47:58,3.954516667
2016-08-30 22:20:58,0.626333333
2016-09-02 07:51:58,0.383183333
2016-09-03 21:02:58,3.980733333
2016-09-03 21:33:58,5.256933333
2016-09-03 21:43:58,4.776666667
2016-09-03 21:52:58,1.153533333
2016-09-04 00:28:58,5.041966667
2016-09-04 00:29:58,0.817683333
2016-09-04 03:47:58,3.263833333
2016-09-04 07:06:58,5.062966667
2016-09-04 07:07:58,0.584433333
2016-09-04 10:23:58,3.747883333
2016-09-04 12:57:58,3.596283333
2016-09-04 13:06:58,4.465666667
2016-09-04 13:11:58,4.573216667
2016-09-04 13:12:58,1.290216667
2016-09-04 17:14:58,5.75655
2016-09-04 18:13:58,3.45135
2016-09-04 18:15:58,0.545483333
2016-09-04 19:22:58,6.372616667
2016-09-04 19:23:58,1.190283333
2016-09-05 20:11:58,5.105816667
2016-09-05 21:32:58,5.534016667
2016-09-08 20:27:58,4.60415
2016-09-08 20:37:58,6.005883333
2016-09-08 20:38:58,0.928716667
2016-09-08 21:01:58,5.962216667
2016-09-08 21:02:58,0.717283333
2016-09-08 21:20:58,0.55545
2016-09-09 01:31:58,5.24115
2016-09-09 02:19:58,2.34175
2016-09-09 02:45:58,6.489466667
2016-09-09 02:51:58,2.498833333
2016-09-09 03:12:58,6.276466667
2016-09-09 03:41:58,6.131433333
2016-09-09 04:11:58,6.3489
2016-09-09 04:16:58,1.680916667
2016-09-09 04:46:58,6.066283333
2016-09-09 04:51:58,1.0518
2016-09-09 05:27:58,4.79315
2016-09-09 05:33:58,1.440983333
2016-09-09 06:09:58,4.468583333
2016-09-09 06:14:58,0.42385
2016-09-09 06:56:58,6.071533333
2016-09-09 07:54:58,4.540983333
2016-09-09 07:59:58,0.853016667
2016-09-09 09:04:58,4.51365
2016-09-09 09:09:58,2.412166667
2016-09-09 13:02:58,6.341716667
2016-09-09 13:07:58,1.17805
2016-09-09 13:57:58,5.117033333
2016-09-09 14:02:58,0.985633333
2016-09-09 14:46:58,10.14276667
2016-09-09 14:51:58,4.836333333
2016-09-09 15:28:58,0.631266667
2016-09-09 15:55:58,5.38915
2016-09-09 16:01:58,5.900133333
2016-09-09 16:18:58,5.17765
2016-09-09 16:19:58,10.22925
2016-09-09 16:30:58,0.34415
2016-09-09 16:39:58,6.968333333
2016-09-09 16:40:58,10.46023333
2016-09-09 16:47:58,6.98375
2016-09-09 16:58:58,6.734616667
2016-09-09 17:10:58,4.097983333
2016-09-09 17:18:58,7.037033333
2016-09-09 17:30:58,1.13635
2016-09-09 17:51:58,0.89935
2016-09-09 18:28:58,12.37901667
2016-09-09 18:29:58,9.049183333
2016-09-09 19:37:58,3.670133333
2016-09-09 19:38:58,0.47935
2016-09-09 20:07:58,0.332183333
2016-09-09 20:22:58,6.512483333
2016-09-09 20:28:58,1.857266667
2016-09-09 21:11:58,6.614816667
2016-09-09 21:17:58,1.324183333
2016-09-10 01:14:58,5.037566667
2016-09-10 01:43:58,2.533
2016-09-10 01:58:58,6.1638
2016-09-10 02:24:58,6.004766667
2016-09-10 02:29:58,2.437933333
2016-09-10 02:56:58,6.053316667
2016-09-10 03:32:58,4.28265
2016-09-10 06:22:58,5.360316667
2016-09-10 06:27:58,1.8539
2016-09-10 18:11:58,6.498033333
2016-09-10 19:38:58,1.08325
2016-09-10 19:49:58,6.65065
2016-09-10 19:55:58,2.32115
2016-09-11 01:35:58,6.35625
2016-09-11 02:09:58,1.20705
2016-09-11 02:22:58,6.38685
2016-09-11 02:28:58,2.329183333
2016-09-11 02:46:58,6.047383333
2016-09-11 02:52:58,0.362983333
2016-09-11 03:11:58,5.27445
2016-09-11 03:42:58,6.05585
2016-09-11 03:47:58,1.195783333
2016-09-11 04:18:58,6.1381
2016-09-11 04:23:58,1.195016667
2016-09-11 05:00:58,4.428733333
2016-09-11 05:06:58,1.2884
2016-09-11 06:32:58,4.362466667
2016-09-11 06:37:58,1.201416667
2016-09-11 07:23:58,6.103683333
2016-09-11 08:15:58,6.156566667
2016-09-11 09:18:58,4.28145
2016-09-11 09:23:58,1.802966667
2016-09-11 10:24:58,5.860766667
2016-09-11 10:29:58,1.115333333
2016-09-11 11:32:58,6.8051
2016-09-11 11:35:58,0.436616667
2016-09-11 14:33:58,5.610766667
2016-09-11 14:35:58,0.438483333
2016-09-11 15:12:58,5.233916667
2016-09-11 15:13:58,2.1488
2016-09-11 16:03:58,5.0601
2016-09-11 16:04:58,0.952933333
2016-09-11 17:12:58,4.837433333
2016-09-11 17:14:58,0.502883333
2016-09-11 17:25:58,5.69255
2016-09-11 17:26:58,2.3707
2016-09-11 18:59:58,2.887666667
2016-09-11 19:13:58,5.176066667
2016-09-11 19:14:58,0.862666667
2016-09-11 19:24:58,4.223216667
2016-09-11 19:35:58,4.780933333
2016-09-11 19:37:58,0.709566667
2016-09-11 19:41:58,4.575866667
2016-09-11 19:42:58,1.31805
2016-09-11 19:50:58,5.48035
2016-09-11 19:51:58,0.844016667
2016-09-11 19:55:58,5.816183333
2016-09-11 19:56:58,1.073133333
2016-09-11 19:58:58,5.803716667
2016-09-11 19:59:58,0.69415
2016-09-11 20:02:58,5.809966667
2016-09-11 20:03:58,2.831916667
2016-09-11 20:15:58,0.891083333
2016-09-11 20:30:58,5.2996
2016-09-11 20:31:58,0.80255
2016-09-11 20:36:58,5.261783333
2016-09-11 20:37:58,2.490066667
2016-09-11 20:53:58,0.795116667
2016-09-11 20:57:58,5.900066667
2016-09-11 20:59:58,0.814416667
2016-09-11 21:00:58,4.86425
2016-09-11 21:02:58,0.80925
2016-09-11 21:26:58,7.81435
2016-09-11 21:27:58,4.753016667
2016-09-11 22:13:58,4.6846
2016-09-15 14:07:58,4.150783333
2016-09-19 13:03:58,1.343616667
2016-09-24 20:22:58,9.338516667
2016-09-24 20:23:58,4.0116
2016-09-24 20:38:58,9.142033333
2016-09-24 20:39:58,3.794383333
2016-09-25 14:06:58,5.734416667
2016-09-25 14:07:58,0.51795
2016-10-01 02:00:58,0.332566667
2016-10-01 18:42:58,4.495483333
2016-10-01 18:44:58,0.780733333
2016-10-07 14:01:58,4.86625
2016-10-07 14:02:58,0.21275
2016-10-07 14:09:58,5.0391
2016-10-07 14:10:58,0.084116667
2016-10-07 14:13:58,3.640216667
2016-10-09 15:08:58,5.402216667
2016-10-09 15:12:58,4.3722
2016-10-09 15:13:58,0.98295
2016-10-09 15:15:58,4.367966667
2016-10-09 15:16:58,1.185366667
2016-10-10 16:54:58,5.932816667
2016-10-10 16:55:58,0.093633333
2016-10-10 18:56:58,5.731833333
2016-10-10 18:57:58,0.22375
2016-10-10 20:46:58,1.798816667
2016-10-15 14:54:58,0.43645
2016-10-15 15:10:58,4.4269
2016-10-15 15:12:58,0.531583333
2016-10-15 17:07:58,6.180033333
2016-10-15 17:08:58,1.014633333
2016-10-15 18:47:58,4.929783333
2016-10-15 18:48:58,1.777266667
2016-10-15 19:17:58,5.0735
2016-10-15 19:18:58,0.4971
2016-10-15 19:37:58,0.682866667
2016-10-15 20:39:58,4.6613
2016-10-15 20:40:58,1.92575
2016-10-15 21:13:58,5.562533333
2016-10-15 22:04:58,8.9398
2016-10-15 22:05:58,1.24015
2016-10-16 14:14:58,6.509616667
2016-10-16 14:15:58,0.850466667
2016-10-16 14:33:58,5.994683333
2016-10-16 14:34:58,0.669733333
2016-10-16 14:47:58,3.418916667
2016-10-16 14:49:58,0.386216667
2016-10-16 15:05:58,5.306866667
2016-10-16 15:06:58,0.457616667
2016-10-16 15:13:58,0.555
2016-10-16 17:18:58,5.377833333
2016-10-16 17:19:58,1.134933333
2016-10-16 19:31:58,3.614666667
2016-10-16 19:33:58,0.404166667
2016-10-18 18:37:58,5.071333333
2016-10-18 18:38:58,2.04415
2016-10-18 18:45:58,0.304
2016-10-18 18:51:58,5.728066667
2016-10-18 19:09:58,5.211733333
2016-10-18 19:10:58,0.743266667
2016-10-18 19:16:58,0.491583333
2016-10-18 19:21:58,5.527766667
2016-10-18 19:22:58,1.82475
2016-10-18 19:34:58,5.267766667
2016-10-18 19:35:58,1.516833333
2016-10-18 19:38:58,5.602683333
2016-10-18 19:39:58,1.731283333
2016-10-18 19:42:58,4.58775
2016-10-18 19:48:58,3.87075
2016-10-18 19:55:58,3.673883333
2016-10-18 19:59:58,5.318816667
2016-10-18 20:00:58,0.463383333
2016-10-18 20:05:58,5.618433333
2016-10-18 20:06:58,0.762583333
2016-10-18 20:10:58,5.495316667
2016-10-18 20:11:58,1.9434
2016-10-18 20:16:58,4.788266667
2016-10-18 20:27:58,0.428633333
2016-10-18 20:32:58,5.205316667
2016-10-18 20:38:58,5.494816667
2016-10-18 20:39:58,2.148016667
2016-10-18 20:45:58,4.595216667
2016-10-18 20:47:58,1.20605
2016-10-18 20:49:58,5.125783333
2016-10-18 20:59:58,6.001
2016-10-18 21:00:58,1.76095
2016-10-18 21:04:58,4.8428
2016-10-18 21:14:58,5.4747
2016-10-18 21:22:58,5.6347
2016-10-18 21:23:58,1.9527
2016-10-20 18:34:58,6.3894
2016-10-20 18:35:58,1.162216667
2016-10-20 19:12:58,4.34
2016-10-20 19:22:58,4.431716667
2016-10-20 19:31:58,3.380916667
2016-10-20 19:42:58,3.383583333
2016-10-23 13:57:58,4.268166667
2016-10-24 18:03:58,0.712716667
2016-10-26 21:46:58,2.222316667
2016-10-26 21:49:58,6.174983333
2016-10-26 21:50:58,3.10565
2016-10-26 22:05:58,7.252683333
2016-10-26 22:06:58,1.658366667
2016-10-26 22:18:58,4.391316667
2016-10-26 22:23:58,5.830433333
2016-10-26 22:24:58,2.114266667
2016-10-26 23:56:58,6.747933333
2016-10-26 23:57:58,1.5926
2016-10-27 01:18:58,6.781583333
2016-10-27 01:19:58,1.478216667
2016-10-27 02:23:58,5.683383333
2016-10-27 02:48:58,6.827933333
2016-10-27 02:49:58,1.8113
2016-10-27 02:54:58,0.997083333
2016-10-27 03:13:58,1.305816667
2016-10-27 03:21:58,4.304566667
2016-10-27 03:51:58,5.141916667
2016-10-27 03:52:58,0.962933333
2016-10-27 13:21:58,0.631166667
2016-10-27 13:40:58,4.342533333
