,use
2016-07-30 18:43:58,6.428416667
2016-07-30 18:47:58,2.184566667
2016-07-30 19:00:58,4.68165
2016-07-30 19:07:58,5.93815
2016-07-30 19:08:58,4.3586
2016-07-30 19:09:58,2.281116667
2016-07-30 19:11:58,7.62775
2016-07-30 19:13:58,2.314733333
2016-07-30 19:18:58,8.490233333
2016-07-30 19:20:58,10.75673333
2016-07-30 19:21:58,12.14665
2016-07-30 19:22:58,12.39
2016-07-30 19:23:58,12.4859
2016-07-30 19:24:58,12.4925
2016-07-30 19:25:58,12.4719
2016-07-30 19:27:58,11.31548333
2016-07-30 19:28:58,11.28488333
2016-07-30 19:44:58,10.76595
2016-07-30 19:53:58,7.3016
2016-07-30 20:06:58,14.71456667
2016-07-30 20:07:58,11.44253333
2016-07-30 20:08:58,11.2234
2016-07-30 20:12:58,9.231033333
2016-07-30 20:13:58,5.5058
2016-07-30 20:15:58,1.311933333
2016-07-30 20:17:58,1.286366667
2016-07-30 20:18:58,1.075583333
2016-07-30 20:19:58,1.016833333
2016-07-30 20:20:58,1.032566667
2016-07-30 20:21:58,7.14355
2016-07-30 20:22:58,7.062883333
2016-07-30 20:29:58,9.125266667
2016-07-30 20:30:58,8.039983333
2016-07-30 20:31:58,3.4524
2016-07-30 20:32:58,5.130283333
2016-07-30 20:38:58,1.1318
2016-07-30 20:43:58,5.862516667
2016-07-30 20:50:58,4.584266667
2016-07-30 20:59:58,1.6938
2016-07-30 21:06:58,6.979516667
2016-07-30 21:11:58,3.817716667
2016-07-30 21:12:58,1.940833333
2016-07-30 21:14:58,4.607933333
2016-07-30 21:15:58,6.150733333
2016-07-30 21:17:58,4.71985
2016-07-30 21:23:58,1.35635
2016-07-30 21:38:58,3.1797
2016-07-30 21:45:58,3.179966667
2016-07-30 21:46:58,1.38945
2016-07-30 21:49:58,5.957433333
2016-07-30 21:53:58,4.496233333
2016-07-30 21:54:58,1.3411
2016-07-30 22:03:58,5.941066667
2016-07-30 22:10:58,1.131133333
2016-07-30 22:24:58,3.7555
2016-07-30 22:31:58,1.73395
2016-07-30 22:41:58,2.005733333
2016-07-30 22:48:58,3.76045
2016-07-30 22:49:58,5.555966667
2016-07-30 22:53:58,5.709366667
2016-07-30 22:55:58,1.31845
2016-07-30 23:04:58,3.628133333
2016-07-30 23:05:58,6.2457
2016-07-30 23:18:58,8.877666667
2016-07-30 23:19:58,10.23853333
2016-07-30 23:22:58,10.39315
2016-07-30 23:25:58,6.93505
2016-07-30 23:30:58,5.161083333
2016-07-30 23:31:58,1.727883333
2016-07-30 23:43:58,6.414616667
2016-07-30 23:48:58,10.10065
2016-07-30 23:51:58,6.7629
2016-07-30 23:54:58,1.587183333
2016-07-31 00:06:58,6.688766667
2016-07-31 00:13:58,5.7203
2016-07-31 00:14:58,2.263133333
2016-07-31 00:24:58,3.3946
2016-07-31 00:29:58,10.3312
2016-07-31 00:30:58,8.044183333
2016-07-31 00:35:58,5.592816667
2016-07-31 00:36:58,2.060416667
2016-07-31 01:02:58,3.34845
2016-07-31 01:03:58,6.551283333
2016-07-31 01:06:58,8.547833333
2016-07-31 01:07:58,10.23193333
2016-07-31 01:09:58,5.695333333
2016-07-31 01:12:58,2.508233333
2016-07-31 01:23:58,1.8299
2016-07-31 02:11:58,4.4767
2016-07-31 02:12:58,7.008433333
2016-07-31 02:14:58,7.642616667
2016-07-31 02:15:58,8.754633333
2016-07-31 02:24:58,5.3419
2016-07-31 02:25:58,2.770933333
2016-07-31 02:27:58,7.499616667
2016-07-31 02:31:58,9.9869
2016-07-31 02:34:58,6.959783333
2016-07-31 02:35:58,11.68293333
2016-07-31 02:36:58,6.422666667
2016-07-31 02:37:58,3.214666667
2016-07-31 02:43:58,1.78775
2016-07-31 02:49:58,3.65525
2016-07-31 02:50:58,6.53065
2016-07-31 02:55:58,2.982183333
2016-07-31 02:56:58,1.116766667
2016-07-31 03:00:58,1.5034
2016-07-31 03:18:58,6.115733333
2016-07-31 03:23:58,2.980066667
2016-07-31 03:24:58,1.133683333
2016-07-31 03:49:58,0.599316667
2016-07-31 03:57:58,3.7283
2016-07-31 04:02:58,1.792566667
2016-07-31 04:05:58,2.359316667
2016-07-31 04:06:58,6.06905
2016-07-31 04:11:58,1.435516667
2016-07-31 04:20:58,2.233333333
2016-07-31 04:21:58,1.331016667
2016-07-31 04:36:58,3.695433333
2016-07-31 04:40:58,2.261983333
2016-07-31 04:41:58,0.576733333
2016-07-31 04:50:58,2.383683333
2016-07-31 04:51:58,6.107766667
2016-07-31 04:55:58,3.024133333
2016-07-31 05:21:58,3.741016667
2016-07-31 05:26:58,0.759116667
2016-07-31 05:35:58,4.016016667
2016-07-31 05:36:58,5.92965
2016-07-31 05:40:58,0.63185
2016-07-31 06:29:58,4.13305
2016-07-31 06:30:58,6.025866667
2016-07-31 06:33:58,8.82545
2016-07-31 06:34:58,4.730033333
2016-07-31 06:35:58,4.548466667
2016-07-31 06:38:58,1.900116667
2016-07-31 07:52:58,3.805583333
2016-07-31 07:53:58,5.714266667
2016-07-31 07:57:58,2.6696
2016-07-31 08:28:58,2.33165
2016-07-31 08:29:58,3.935183333
2016-07-31 08:34:58,0.650916667
2016-07-31 09:45:58,1.98755
2016-07-31 09:46:58,5.652783333
2016-07-31 09:51:58,0.4002
2016-07-31 12:44:58,2.523283333
2016-07-31 12:45:58,0.6244
2016-07-31 13:05:58,2.879933333
2016-07-31 13:06:58,1.088266667
2016-07-31 13:29:58,2.041916667
2016-07-31 13:31:58,0.67485
2016-07-31 14:14:58,2.57445
2016-07-31 17:06:58,1.91705
2016-07-31 17:56:58,0.756516667
2016-07-31 18:39:58,3.635283333
2016-07-31 18:44:58,1.031016667
2016-07-31 18:50:58,0.718366667
2016-07-31 19:08:58,2.03995
2016-07-31 19:10:58,0.471716667
2016-07-31 19:14:58,3.455033333
2016-07-31 19:16:58,5.756716667
2016-07-31 19:20:58,2.588066667
2016-07-31 19:21:58,0.814533333
2016-07-31 19:45:58,3.31185
2016-07-31 19:51:58,1.27935
2016-07-31 20:07:58,2.365766667
2016-07-31 20:08:58,0.744
2016-07-31 23:09:58,2.3593
2016-08-01 00:10:58,2.279833333
2016-08-01 02:00:58,2.103666667
2016-08-01 02:15:58,2.2683
2016-08-01 13:02:58,3.365666667
2016-08-01 13:07:58,4.123166667
2016-08-01 13:08:58,4.960383333
2016-08-01 13:18:58,3.464516667
2016-08-01 13:21:58,0.627066667
2016-08-01 13:26:58,2.412966667
2016-08-01 13:31:58,0.787616667
2016-08-01 13:41:58,0.759566667
2016-08-01 15:16:58,2.13825
2016-08-01 15:18:58,0.94365
2016-08-01 15:42:58,0.9398
2016-08-01 16:24:58,2.028716667
2016-08-01 16:25:58,3.221316667
2016-08-01 16:42:58,1.3321
2016-08-01 16:54:58,1.0572
2016-08-01 17:00:58,1.281183333
2016-08-01 17:48:58,2.492066667
2016-08-01 17:50:58,0.932566667
2016-08-01 17:56:58,2.328133333
2016-08-01 17:57:58,1.205716667
2016-08-01 18:20:58,2.250333333
2016-08-01 18:22:58,0.837733333
2016-08-01 20:32:58,3.634033333
2016-08-01 21:00:58,2.17225
2016-08-01 21:02:58,2.294366667
2016-08-01 21:03:58,3.747583333
2016-08-01 21:06:58,1.540116667
2016-08-01 21:08:58,2.492666667
2016-08-01 21:09:58,3.743583333
2016-08-01 21:12:58,1.117083333
2016-08-01 21:15:58,3.66335
2016-08-01 21:18:58,1.105
2016-08-01 21:20:58,3.657716667
2016-08-01 21:22:58,1.791816667
2016-08-01 21:25:58,2.757933333
2016-08-01 21:28:58,1.784
2016-08-01 21:32:58,3.9623
2016-08-01 21:34:58,1.780483333
2016-08-01 23:15:58,2.747733333
2016-08-01 23:21:58,2.874933333
2016-08-01 23:23:58,1.48815
2016-08-01 23:31:58,1.01435
2016-08-01 23:38:58,1.947116667
2016-08-01 23:44:58,1.169133333
2016-08-02 03:35:58,1.785483333
2016-08-02 03:37:58,0.6192
2016-08-02 10:59:58,2.442083333
2016-08-02 11:59:58,1.884983333
2016-08-02 14:10:58,1.745566667
2016-08-03 01:40:58,2.314366667
2016-08-03 02:52:58,0.61685
2016-08-03 11:05:58,2.411866667
2016-08-03 11:13:58,3.008916667
2016-08-03 14:55:58,1.568483333
2016-08-03 14:57:58,0.190816667
2016-08-03 22:35:58,1.989633333
2016-08-03 23:38:58,1.89965
2016-08-03 23:39:58,3.3235
2016-08-04 00:27:58,2.048016667
2016-08-04 00:58:58,2.104683333
2016-08-04 01:30:58,2.129233333
2016-08-04 02:10:58,2.164166667
2016-08-04 11:09:58,2.348666667
2016-08-04 11:11:58,1.024983333
2016-08-04 14:15:58,1.248916667
2016-08-04 22:30:58,1.7169
2016-08-04 22:32:58,0.788183333
2016-08-05 00:06:58,2.668066667
2016-08-05 00:08:58,0.935733333
2016-08-05 01:21:58,1.03855
2016-08-05 02:27:58,2.10375
2016-08-05 02:29:58,0.799783333
2016-08-05 10:36:58,2.074133333
2016-08-05 10:51:58,2.409816667
2016-08-05 11:04:58,2.503833333
2016-08-05 11:06:58,1.19915
2016-08-05 12:33:58,1.502566667
2016-08-05 12:35:58,0.382866667
2016-08-05 15:15:58,1.40325
2016-08-05 15:17:58,0.37275
2016-08-05 15:28:58,2.416133333
2016-08-05 15:29:58,0.983866667
2016-08-05 21:55:58,6.091183333
2016-08-05 21:56:58,0.539116667
2016-08-05 21:57:58,0.5923
2016-08-05 22:07:58,2.85295
2016-08-05 22:09:58,0.390733333
2016-08-05 22:16:58,5.715116667
2016-08-05 22:17:58,1.51455
2016-08-05 22:59:58,1.8775
2016-08-05 23:00:58,3.396116667
2016-08-05 23:01:58,2.032783333
2016-08-05 23:20:58,2.301183333
2016-08-05 23:21:58,0.84435
2016-08-06 00:08:58,2.307666667
2016-08-06 01:27:58,2.07445
2016-08-06 01:53:58,0.4911
2016-08-06 12:42:58,5.558783333
2016-08-06 12:43:58,1.045966667
2016-08-06 16:50:58,2.595566667
2016-08-06 16:51:58,6.696983333
2016-08-06 16:53:58,6.657366667
2016-08-06 16:54:58,6.6934
2016-08-06 16:55:58,6.884083333
2016-08-06 16:58:58,7.055166667
2016-08-06 17:01:58,7.1439
2016-08-06 17:12:58,7.471733333
2016-08-06 17:13:58,8.47305
2016-08-06 17:22:58,8.6702
2016-08-06 17:35:58,2.856616667
2016-08-06 17:36:58,0.895833333
2016-08-06 17:37:58,0.2294
2016-08-06 17:39:58,6.828116667
2016-08-06 18:05:58,8.277116667
2016-08-06 18:08:58,4.009416667
2016-08-06 18:09:58,0.741183333
2016-08-06 18:11:58,0.484883333
2016-08-06 18:14:58,6.375533333
2016-08-06 18:30:58,7.844716667
2016-08-06 18:55:58,2.11365
2016-08-06 18:57:58,6.253483333
2016-08-06 19:01:58,2.936366667
2016-08-06 19:02:58,1.447583333
2016-08-06 19:03:58,0.93125
2016-08-06 19:05:58,6.5949
2016-08-06 19:06:58,4.01145
2016-08-06 19:07:58,0.78915
2016-08-06 19:14:58,3.6355
2016-08-06 19:15:58,6.898533333
2016-08-06 19:22:58,1.02435
2016-08-06 19:29:58,12.37106667
2016-08-06 19:30:58,10.60205
2016-08-06 19:32:58,8.7891
2016-08-06 19:38:58,4.6564
2016-08-06 19:39:58,1.685116667
2016-08-06 19:44:58,0.899516667
2016-08-06 19:46:58,2.749166667
2016-08-06 19:47:58,7.192133333
2016-08-06 19:54:58,9.42505
2016-08-06 19:55:58,12.74105
2016-08-06 19:56:58,7.89935
2016-08-06 20:16:58,1.453016667
2016-08-06 20:18:58,0.723516667
2016-08-06 20:22:58,3.640233333
2016-08-06 20:23:58,7.1089
2016-08-06 20:44:58,3.44085
2016-08-06 20:45:58,1.558566667
2016-08-06 20:46:58,0.942216667
2016-08-06 20:51:58,5.787616667
2016-08-06 21:12:58,0.48045
2016-08-06 21:17:58,6.645666667
2016-08-06 21:35:58,2.13395
2016-08-06 21:37:58,0.4136
2016-08-06 21:42:58,6.545783333
2016-08-06 21:55:58,1.78665
2016-08-06 22:02:58,2.308566667
2016-08-06 22:03:58,6.63295
2016-08-06 22:14:58,4.08815
2016-08-06 22:15:58,1.332333333
2016-08-06 22:26:58,6.6324
2016-08-06 22:35:58,2.30575
2016-08-06 22:51:58,2.303233333
2016-08-06 22:52:58,6.4078
2016-08-06 22:58:58,1.329466667
2016-08-07 01:49:58,4.288266667
2016-08-07 01:50:58,6.1444
2016-08-07 02:09:58,3.9791
2016-08-07 02:10:58,1.330033333
2016-08-07 02:12:58,4.1611
2016-08-07 02:13:58,1.48425
2016-08-07 02:28:58,3.463433333
2016-08-07 02:29:58,6.400533333
2016-08-07 02:34:58,4.111666667
2016-08-07 02:35:58,1.54635
2016-08-07 03:01:58,3.163666667
2016-08-07 03:02:58,6.075866667
2016-08-07 03:07:58,1.374033333
2016-08-07 03:39:58,5.84815
2016-08-07 03:44:58,2.03925
2016-08-07 04:29:58,3.132566667
2016-08-07 04:30:58,6.0946
2016-08-07 04:34:58,1.401866667
2016-08-07 05:31:58,5.850733333
2016-08-07 05:36:58,1.14785
2016-08-07 06:43:58,3.00825
2016-08-07 06:44:58,5.912033333
2016-08-07 06:48:58,2.923783333
2016-08-07 07:22:58,5.725216667
2016-08-07 07:31:58,1.245816667
2016-08-07 08:15:58,3.0501
2016-08-07 08:16:58,5.938416667
2016-08-07 08:21:58,1.320633333
2016-08-07 09:34:58,5.500816667
2016-08-07 09:39:58,1.3957
2016-08-07 11:22:58,5.69175
2016-08-07 11:27:58,1.28875
2016-08-07 12:32:58,5.755966667
2016-08-07 12:37:58,1.1
2016-08-07 13:15:58,5.737866667
2016-08-07 13:18:58,6.869016667
2016-08-07 13:20:58,4.86995
2016-08-07 13:21:58,1.373916667
2016-08-07 13:49:58,5.612983333
2016-08-07 13:55:58,0.749133333
2016-08-07 14:15:58,2.159816667
2016-08-07 14:16:58,6.363583333
2016-08-07 14:21:58,3.747033333
2016-08-07 14:22:58,0.883333333
2016-08-07 14:29:58,0.5861
2016-08-07 14:54:58,1.97075
2016-08-07 15:21:58,2.010433333
2016-08-07 15:37:58,1.698066667
2016-08-07 15:39:58,0.847133333
2016-08-07 16:00:58,1.891516667
2016-08-07 17:26:58,1.6268
2016-08-07 17:58:58,0.50375
2016-08-07 19:05:58,1.82385
2016-08-07 19:07:58,0.227816667
2016-08-07 21:47:58,1.279916667
2016-08-07 23:28:58,2.852683333
2016-08-07 23:29:58,1.51985
2016-08-07 23:46:58,5.1164
2016-08-07 23:47:58,7.08935
2016-08-07 23:50:58,7.364766667
2016-08-08 00:24:58,1.909233333
2016-08-08 00:26:58,1.040816667
2016-08-08 00:43:58,5.628033333
2016-08-08 00:47:58,7.453183333
2016-08-08 00:49:58,2.57125
2016-08-08 01:00:58,0.60655
2016-08-08 01:16:58,5.91485
2016-08-08 01:34:58,1.0406
2016-08-08 01:49:58,6.639066667
2016-08-08 01:55:58,1.912916667
2016-08-08 02:17:58,3.871866667
2016-08-08 02:18:58,6.113883333
2016-08-08 02:23:58,1.323683333
2016-08-08 02:47:58,3.014166667
2016-08-08 02:48:58,6.128016667
2016-08-08 02:53:58,1.582366667
2016-08-08 03:33:58,4.314966667
2016-08-08 03:34:58,6.199383333
2016-08-08 03:38:58,3.47065
2016-08-08 04:53:58,6.249116667
2016-08-08 04:58:58,1.746783333
2016-08-08 06:59:58,5.652083333
2016-08-08 07:04:58,1.177483333
2016-08-08 10:51:58,2.12235
2016-08-08 10:53:58,1.232966667
2016-08-08 12:06:58,3.578966667
2016-08-08 12:28:58,1.030816667
2016-08-08 12:34:58,3.121816667
2016-08-08 12:38:58,1.521766667
2016-08-08 12:43:58,3.706666667
2016-08-08 12:44:58,2.715
2016-08-08 12:53:58,3.059283333
2016-08-08 12:57:58,0.615333333
2016-08-08 13:04:58,1.83385
2016-08-08 13:11:58,1.99405
2016-08-08 13:16:58,0.50755
2016-08-08 13:46:58,1.794833333
2016-08-08 14:00:58,3.299633333
2016-08-08 14:42:58,1.918516667
2016-08-08 14:44:58,0.49475
2016-08-08 14:48:58,0.40705
2016-08-08 17:35:58,1.920083333
2016-08-08 17:37:58,0.937583333
2016-08-08 18:20:58,3.06485
2016-08-08 18:21:58,6.722733333
2016-08-08 18:23:58,6.803766667
2016-08-08 19:58:58,4.895366667
2016-08-08 19:59:58,1.490883333
2016-08-08 20:01:58,0.71555
2016-08-08 21:15:58,2.937183333
2016-08-08 21:16:58,6.941766667
2016-08-08 21:20:58,7.0642
2016-08-08 21:35:58,8.591983333
2016-08-08 21:41:58,8.535566667
2016-08-08 22:33:58,2.95
2016-08-08 22:34:58,0.5094
2016-08-08 22:42:58,6.790533333
2016-08-08 22:51:58,4.9826
2016-08-08 22:52:58,1.315883333
2016-08-08 23:53:58,2.416783333
2016-08-08 23:57:58,1.18465
2016-08-09 02:06:58,1.951833333
2016-08-09 02:08:58,0.818083333
2016-08-09 11:02:58,2.4566
2016-08-09 11:04:58,0.90485
2016-08-09 11:11:58,2.556866667
2016-08-09 21:51:58,0.929233333
2016-08-10 02:21:58,1.364016667
2016-08-10 02:24:58,2.957
2016-08-10 02:33:58,3.047883333
2016-08-10 02:39:58,1.51395
2016-08-10 02:57:58,2.410933333
2016-08-10 02:59:58,1.640483333
2016-08-10 10:56:58,2.510033333
2016-08-10 17:35:58,1.795816667
2016-08-10 17:46:58,2.014516667
2016-08-10 17:48:58,0.747366667
2016-08-10 23:11:58,1.222916667
2016-08-10 23:58:58,3.118683333
2016-08-10 23:59:58,8.143933333
2016-08-11 00:03:58,7.50795
2016-08-11 00:07:58,9.40375
2016-08-11 00:50:58,5.810033333
2016-08-11 00:51:58,1.011533333
2016-08-11 01:01:58,7.206083333
2016-08-11 01:08:58,1.856533333
2016-08-11 01:21:58,3.928683333
2016-08-11 01:22:58,6.786666667
2016-08-11 01:28:58,1.2577
2016-08-11 01:39:58,0.739383333
2016-08-11 01:44:58,4.426316667
2016-08-11 01:45:58,6.3193
2016-08-11 01:52:58,1.830983333
2016-08-11 01:57:58,5.546183333
2016-08-11 02:08:58,1.215133333
2016-08-11 02:20:58,3.667283333
2016-08-11 02:21:58,6.644083333
2016-08-11 02:27:58,3.58965
2016-08-11 02:28:58,0.6963
2016-08-11 02:41:58,6.220633333
2016-08-11 02:47:58,4.44135
2016-08-11 02:48:58,0.646466667
2016-08-11 03:03:58,3.44625
2016-08-11 03:04:58,6.20725
2016-08-11 03:09:58,3.187
2016-08-11 03:10:58,0.36355
2016-08-11 03:26:58,3.356816667
2016-08-11 03:27:58,6.159516667
2016-08-11 03:32:58,3.512083333
2016-08-11 03:33:58,1.1316
2016-08-11 03:53:58,6.03975
2016-08-11 03:58:58,3.586233333
2016-08-11 03:59:58,1.218416667
2016-08-11 04:22:58,3.596816667
2016-08-11 04:23:58,6.366033333
2016-08-11 04:28:58,1.91465
2016-08-11 04:52:58,6.200366667
2016-08-11 04:57:58,1.268466667
2016-08-11 05:20:58,2.346966667
2016-08-11 05:21:58,5.9669
2016-08-11 05:25:58,4.230566667
2016-08-11 05:26:58,1.051166667
2016-08-11 05:56:58,6.009433333
2016-08-11 06:01:58,3.6335
2016-08-11 06:02:58,1.278433333
2016-08-11 06:37:58,3.343216667
2016-08-11 06:38:58,6.137666667
2016-08-11 06:43:58,1.733466667
2016-08-11 07:24:58,6.222433333
2016-08-11 07:29:58,3.3266
2016-08-11 07:30:58,0.515566667
2016-08-11 08:08:58,5.917966667
2016-08-11 08:13:58,1.663933333
2016-08-11 08:57:58,3.4397
2016-08-11 08:58:58,6.230083333
2016-08-11 09:00:58,6.429133333
2016-08-11 09:02:58,2.758233333
2016-08-11 09:48:58,5.026516667
2016-08-11 09:51:58,6.273316667
2016-08-11 09:53:58,1.11845
2016-08-11 10:59:58,2.60215
2016-08-11 11:07:58,2.414583333
2016-08-11 11:08:58,4.106866667
2016-08-11 11:09:58,6.82425
2016-08-11 11:11:58,7.095666667
2016-08-11 11:13:58,7.338716667
2016-08-11 11:18:58,5.03125
2016-08-11 11:19:58,1.609333333
2016-08-11 11:49:58,3.666433333
2016-08-11 11:53:58,7.128183333
2016-08-11 11:54:58,10.01471667
2016-08-11 11:56:58,10.63228333
2016-08-11 11:57:58,11.82771667
2016-08-11 11:59:58,6.664016667
2016-08-11 12:21:58,2.551183333
2016-08-11 12:22:58,0.504383333
2016-08-11 12:29:58,2.5923
2016-08-11 12:38:58,0.6256
2016-08-11 12:48:58,2.4167
2016-08-11 12:49:58,3.9652
2016-08-11 12:52:58,5.466266667
2016-08-11 12:56:58,1.480833333
2016-08-11 13:06:58,0.648016667
2016-08-11 13:09:58,2.484183333
2016-08-11 13:10:58,4.44615
2016-08-11 13:11:58,5.549466667
2016-08-11 13:12:58,10.60416667
2016-08-11 13:14:58,10.89328333
2016-08-11 13:15:58,10.90615
2016-08-11 13:17:58,2.666483333
2016-08-11 13:30:58,3.946516667
2016-08-11 13:37:58,2.944433333
2016-08-11 13:38:58,1.0919
2016-08-11 13:46:58,5.865366667
2016-08-11 13:52:58,1.5621
2016-08-11 13:55:58,4.2135
2016-08-11 14:02:58,1.51895
2016-08-11 14:18:58,5.65275
2016-08-11 14:19:58,8.288883333
2016-08-11 14:21:58,8.63365
2016-08-11 14:23:58,8.95875
2016-08-11 14:25:58,2.019333333
2016-08-11 14:26:58,3.592266667
2016-08-11 14:27:58,1.976166667
2016-08-11 14:28:58,0.50885
2016-08-11 14:39:58,0.96055
2016-08-11 14:40:58,3.989516667
2016-08-11 14:46:58,1.169216667
2016-08-11 14:50:58,5.828283333
2016-08-11 14:56:58,1.0379
2016-08-11 14:59:58,2.999583333
2016-08-11 15:06:58,2.688433333
2016-08-11 15:07:58,0.872233333
2016-08-11 15:19:58,3.5612
2016-08-11 15:20:58,6.75985
2016-08-11 15:23:58,9.2538
2016-08-11 15:24:58,10.85145
2016-08-11 15:26:58,5.086116667
2016-08-11 15:31:58,1.481433333
2016-08-11 15:42:58,3.771683333
2016-08-11 15:43:58,6.928683333
2016-08-11 15:47:58,9.94155
2016-08-11 15:48:58,11.05445
2016-08-11 15:49:58,6.1188
2016-08-11 15:55:58,0.905616667
2016-08-11 16:11:58,5.305683333
2016-08-11 16:12:58,4.434766667
2016-08-11 16:18:58,9.689483333
2016-08-11 16:19:58,6.812016667
2016-08-11 16:20:58,6.992533333
2016-08-11 16:24:58,4.8662
2016-08-11 16:25:58,1.145716667
2016-08-11 16:30:58,0.448
2016-08-11 16:35:58,4.1317
2016-08-11 16:37:58,7.50055
2016-08-11 16:38:58,10.91236667
2016-08-11 16:40:58,11.02971667
2016-08-11 16:41:58,11.71893333
2016-08-11 16:43:58,8.557466667
2016-08-11 16:44:58,8.394916667
2016-08-11 16:45:58,8.748333333
2016-08-11 16:48:58,1.88595
2016-08-11 16:58:58,4.255116667
2016-08-11 16:59:58,10.15931667
2016-08-11 17:02:58,11.05153333
2016-08-11 17:03:58,11.0535
2016-08-11 17:04:58,11.10175
2016-08-11 17:06:58,7.387933333
2016-08-11 17:09:58,2.148333333
2016-08-11 17:13:58,0.72085
2016-08-11 17:20:58,4.067166667
2016-08-11 17:24:58,9.913116667
2016-08-11 17:26:58,11.0309
2016-08-11 17:27:58,11.26015
2016-08-11 17:29:58,7.4591
2016-08-11 17:35:58,4.828516667
2016-08-11 17:36:58,1.276333333
2016-08-11 17:41:58,2.44045
2016-08-11 17:42:58,4.492766667
2016-08-11 17:47:58,5.66805
2016-08-11 17:48:58,10.94815
2016-08-11 17:50:58,10.87611667
2016-08-11 17:51:58,7.9775
2016-08-11 17:58:58,0.899516667
2016-08-11 18:00:58,0.11225
2016-08-11 18:01:58,2.48205
2016-08-11 18:05:58,10.70406667
2016-08-11 18:07:58,10.65268333
2016-08-11 18:11:58,7.9104
2016-08-11 18:22:58,10.72256667
2016-08-11 18:34:58,7.942416667
2016-08-11 18:43:58,9.016933333
2016-08-11 18:45:58,6.746416667
2016-08-11 18:46:58,5.039416667
2016-08-11 18:50:58,8.87455
2016-08-11 18:51:58,10.87228333
2016-08-11 18:55:58,7.020333333
2016-08-11 19:02:58,9.175466667
2016-08-11 19:03:58,10.69475
2016-08-11 19:14:58,7.7676
2016-08-11 19:22:58,5.848
2016-08-11 19:23:58,4.261733333
2016-08-11 19:34:58,7.681383333
2016-08-11 19:41:58,10.1474
2016-08-11 19:42:58,11.38885
2016-08-11 19:44:58,9.421333333
2016-08-11 19:45:58,5.828666667
2016-08-11 19:51:58,1.295683333
2016-08-11 19:52:58,0.4686
2016-08-11 19:55:58,0.655683333
2016-08-11 19:56:58,4.913
2016-08-11 19:59:58,9.577216667
2016-08-11 20:00:58,10.77251667
2016-08-11 20:03:58,5.79765
2016-08-11 20:08:58,3.241183333
2016-08-11 20:09:58,0.517266667
2016-08-11 20:18:58,5.100966667
2016-08-11 20:19:58,10.54498333
2016-08-11 20:21:58,10.64655
2016-08-11 20:27:58,3.932633333
2016-08-11 20:28:58,0.621416667
2016-08-11 20:37:58,2.917816667
2016-08-11 20:46:58,5.7262
2016-08-11 20:53:58,1.68015
2016-08-11 20:55:58,2.792516667
2016-08-11 21:03:58,2.9237
2016-08-11 21:04:58,0.904016667
2016-08-11 21:15:58,2.396266667
2016-08-11 21:22:58,9.319216667
2016-08-11 21:24:58,6.7588
2016-08-11 21:25:58,6.824783333
2016-08-11 21:27:58,3.8818
2016-08-11 21:28:58,1.305083333
2016-08-11 21:35:58,2.612183333
2016-08-11 21:36:58,4.615666667
2016-08-11 21:43:58,0.82605
2016-08-11 21:57:58,3.764983333
2016-08-11 22:05:58,6.4642
2016-08-11 22:09:58,3.89845
2016-08-11 22:10:58,1.40555
2016-08-11 22:17:58,2.801433333
2016-08-11 22:24:58,1.911733333
2016-08-11 22:25:58,0.459533333
2016-08-11 22:40:58,2.323533333
2016-08-11 22:42:58,4.122366667
2016-08-11 22:48:58,0.655833333
2016-08-11 23:07:58,3.954866667
2016-08-11 23:13:58,1.647133333
2016-08-11 23:36:58,4.1157
2016-08-11 23:42:58,2.0936
2016-08-12 00:07:58,4.12065
2016-08-12 00:13:58,0.993283333
2016-08-12 00:37:58,3.197033333
2016-08-12 00:39:58,4.906616667
2016-08-12 00:44:58,1.244566667
2016-08-12 01:03:58,2.938166667
2016-08-12 01:04:58,4.436566667
2016-08-12 01:10:58,1.200483333
2016-08-12 01:22:58,7.105866667
2016-08-12 01:25:58,7.717483333
2016-08-12 01:31:58,10.44823333
2016-08-12 01:32:58,11.27668333
2016-08-12 01:33:58,6.767316667
2016-08-12 01:38:58,2.682666667
2016-08-12 01:39:58,1.506216667
2016-08-12 01:56:58,3.427283333
2016-08-12 01:58:58,5.193883333
2016-08-12 02:03:58,1.5403
2016-08-12 02:13:58,3.798466667
2016-08-12 02:14:58,6.744283333
2016-08-12 02:17:58,4.81165
2016-08-12 02:18:58,1.05965
2016-08-12 02:28:58,3.982333333
2016-08-12 02:32:58,5.820883333
2016-08-12 02:33:58,4.122933333
2016-08-12 02:34:58,0.6177
2016-08-12 02:47:58,6.389033333
2016-08-12 03:04:58,8.897866667
2016-08-12 03:05:58,10.1767
2016-08-12 03:07:58,10.42021667
2016-08-12 03:09:58,6.724833333
2016-08-12 03:10:58,3.470983333
2016-08-12 03:11:58,0.803633333
2016-08-12 03:24:58,6.571566667
2016-08-12 03:30:58,2.9696
2016-08-12 03:31:58,1.2166
2016-08-12 03:40:58,2.463333333
2016-08-12 03:46:58,1.313216667
2016-08-12 03:50:58,6.185366667
2016-08-12 03:56:58,1.210716667
2016-08-12 04:16:58,2.300666667
2016-08-12 04:17:58,3.83955
2016-08-12 04:23:58,6.691783333
2016-08-12 04:28:58,3.066683333
2016-08-12 04:55:58,6.321833333
2016-08-12 04:56:58,9.680233333
2016-08-12 04:58:58,9.975333333
2016-08-12 04:59:58,10.03941667
